"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
884285,"July 5, 2017",Indiana,Mentone,"5000 block of W 525 S",0,0,0,0,1,N/A
884940,"July 5, 2017",Virginia,Waynesboro,"1200 block of S Jackson Ave",0,0,0,0,1,N/A
883392,"July 4, 2017","New York","Cortlandt Manor","3787 Crompond Rd",0,0,0,0,1,N/A
880438,"July 1, 2017",Wisconsin,Janesville,"2614 King St",0,0,0,0,1,N/A
880146,"July 1, 2017",Tennessee,Clarksville,"Union Hall Rd",0,0,0,0,1,N/A
879733,"June 30, 2017",Illinois,Herrin,"Taylor and 14th street",1,0,0,0,1,N/A
879269,"June 30, 2017",Alabama,"Bayou La Batre","Childress Ave",0,0,0,0,1,N/A
878770,"June 27, 2017",Hawaii,Honolulu,"Kawaiahao Street",0,0,0,0,2,N/A
875739,"June 25, 2017","New York",Verona,"4300 block of Cornell St",0,0,0,0,1,N/A
875020,"June 24, 2017",Michigan,"Grand Rapids","400 block of 8th St NW",0,0,0,0,1,N/A
874988,"June 24, 2017",Oregon,Beaverton,"15100 block of SW Barcelona Way",0,0,0,0,1,N/A
873998,"June 23, 2017",Florida,Mulberry,"11th Terrace NE and N Church Ave",0,0,0,0,1,N/A
874094,"June 22, 2017",Louisiana,"New Orleans","5100 block of Bundy Rd",0,0,0,0,1,N/A
869929,"June 17, 2017","New Hampshire",Raymond,"74 Longhill Rd",0,0,0,0,1,N/A
869353,"June 16, 2017","New York",Riverhead,"Fanning St",0,0,0,0,1,N/A
869288,"June 16, 2017",Idaho,"Idaho Falls","3600 block of E Elswood Dr",0,0,0,0,1,N/A
868669,"June 15, 2017",Massachusetts,Boston,"21 Saint Rose St",0,0,0,0,1,N/A
868869,"June 15, 2017",Pennsylvania,Tyrone,"200 block of Bald Eagle Sportsman Rd",0,0,0,0,1,N/A
865817,"June 12, 2017",Florida,"Fort Pierce","100 N Kings Hwy",0,0,0,0,1,N/A
865055,"June 10, 2017",California,Burbank,"1300 block of N Lincoln",0,0,0,0,1,N/A
862408,"June 7, 2017",Illinois,"Villa Park","200 block of E Plymouth",0,0,0,0,1,N/A
861746,"June 6, 2017",Georgia,Decatur,"Glendale Drive",0,1,0,0,1,N/A
861032,"June 4, 2017",Wyoming,Glenrock,I-25,0,0,0,0,2,N/A
859845,"June 3, 2017",California,"San Diego","300 block of Thrush St",0,0,0,0,1,N/A
859912,"June 3, 2017",Michigan,Kalamazoo,"4200 block of Oakland Drive",0,0,0,0,1,N/A
855202,"May 29, 2017",Pennsylvania,"Pittsburgh (Penn Hills)","Sentry Ave and Nash Ave",0,0,0,0,1,N/A
854608,"May 29, 2017",Florida,Miami,"Palmetto Expressway",0,0,0,0,1,N/A
853957,"May 28, 2017",Texas,Humble,"8900 block of Humble Westfield Rd",0,1,0,0,1,N/A
852098,"May 25, 2017",Indiana,"North Manchester","619 East 5th Street",1,1,0,0,1,N/A
849397,"May 22, 2017",Kentucky,Louisville,"330 N English Station Rd",0,0,0,0,1,N/A
849452,"May 21, 2017",Ohio,Columbus,"3300 block of Homstead Rd",0,0,0,0,1,N/A
846417,"May 17, 2017",Nevada,"Las Vegas","Las Vegas Blvd and Craig",0,0,0,0,1,N/A
846047,"May 17, 2017",Maine,"Waterville (Benton)","Miller St and River Rd",0,0,0,0,1,N/A
845344,"May 16, 2017",Washington,"Spokane (Spokane Valley)","12100 block of E Cataldo",0,0,0,0,2,N/A
844148,"May 15, 2017",Ohio,Maineville,"1431 Windwillow Trace",0,0,0,0,1,N/A
841780,"May 11, 2017",Nevada,"Las Vegas","1000 block of Colgate",0,0,0,0,1,N/A
840939,"May 11, 2017",Arkansas,Dardanelle,"State Highway 27 and Slo Fork Road",3,0,0,0,1,N/A
840709,"May 10, 2017",Wisconsin,"Fond Du Lac","377 N Rolling Meadows",0,0,0,0,1,N/A
840339,"May 10, 2017","New Jersey",Trenton,"300 block of Centre St",1,3,0,0,1,N/A
839192,"May 8, 2017",Texas,"Corpus Christi","Navajo St and Cheyenne St",0,1,0,0,1,N/A
836403,"May 4, 2017",Indiana,"Terre Haute","17th St and Washington Av",0,0,0,0,1,N/A
833541,"May 1, 2017",Ohio,"Dayton (Kettering)","Patterson Blvd",0,0,0,0,1,N/A
834314,"May 1, 2017",Alabama,Huntsville,"300 block of Blocker Street",0,1,0,0,1,N/A
831949,"April 28, 2017",Massachusetts,Barnstable,"Sylvan Way",0,0,0,0,1,N/A
829269,"April 26, 2017","New York",Poughkeepsie,"241 North Rd",0,0,0,0,1,N/A
829932,"April 26, 2017",Missouri,"Saint Louis","5790 block of Lucas and Hunt Rd",0,2,0,0,1,N/A
827735,"April 23, 2017",California,Orange,"3920 E Spring St",0,0,0,0,1,N/A
823423,"April 18, 2017",Florida,Estero,"CR 850 and Burgundy Farms Rd",0,0,0,0,1,N/A
824121,"April 18, 2017",Oklahoma,"Oklahoma City (Midwest City)","824 S Air Depot Blvd",0,0,0,0,1,N/A
823767,"April 18, 2017",Colorado,Pueblo,"600 block of W 19th St",0,0,0,0,1,N/A
822627,"April 17, 2017","New Hampshire",Manchester,"51 Allied St",0,0,0,0,1,N/A
823265,"April 17, 2017",Alaska,Fairbanks,"122 1st Ave",0,0,0,0,3,N/A
823223,"April 17, 2017","New Hampshire",Windham,"40 Horseshoe Rd",0,0,0,0,1,N/A
821875,"April 16, 2017",Wisconsin,"West Bend","Hans St and Schoenhaar Dr",0,0,0,0,1,N/A
822208,"April 16, 2017",Illinois,Joliet,N/A,0,0,0,0,1,N/A
821870,"April 15, 2017",Wisconsin,Milwaukee,"22nd and Howard",0,0,0,0,1,N/A
822625,"April 15, 2017","New Hampshire",Northumberland,N/A,0,0,0,0,1,N/A
818442,"April 12, 2017",Louisiana,"Bossier City","Waller Ave and Yjean St",0,0,0,0,1,N/A
816465,"April 10, 2017",Ohio,Dayton,"3600 block of Otterbein Av",0,0,0,0,1,N/A
814781,"April 8, 2017",Florida,Tampa,"2000 block of Sample Loop",0,0,0,0,1,N/A
1231402,"April 5, 2017",Arizona,Surprise,"W Grand Ave and W Bell Rd",0,0,0,0,1,N/A
812848,"April 5, 2017",Arizona,Wittmann,"US 60",0,0,0,0,1,N/A
812475,"April 3, 2017","New York",Fishkill,"5 Schuyler Blvd",0,0,0,0,1,N/A
808847,"March 30, 2017",Ohio,Elyria,"503 Dewey Ave",0,0,0,0,1,N/A
808572,"March 29, 2017",Illinois,Toulon,"E Illinois Rt 17",0,0,0,0,1,N/A
805291,"March 26, 2017",California,"Santa Clarita","Poppy Meadow St",0,0,0,0,1,N/A
803239,"March 26, 2017",Kentucky,Pineville,"Harbell Heights Rd",0,0,0,0,1,N/A
803750,"March 25, 2017",Colorado,"Colorado Springs","4800 block of Astrozon Blvd",0,0,0,0,1,N/A
802613,"March 25, 2017",Nevada,"Las Vegas","3708 Las Vegas Blvd S",1,1,0,0,1,N/A
801202,"March 23, 2017",Indiana,Marengo,"1328 North Depot Hill Rd",0,0,0,0,1,N/A
800395,"March 21, 2017",Florida,Clermont,"2139 Burley Ave",0,0,0,0,1,N/A
800408,"March 18, 2017",Florida,"Fort Myers","5360 Summerlin Rd",0,0,0,0,1,N/A
795636,"March 16, 2017",Florida,"Palm Beach Gardens (Riviera Beach)","2820 R J Hendley Ave",0,0,0,0,1,N/A
794591,"March 15, 2017",Florida,"Saint Petersburg","5157 80th Way",1,1,0,0,1,N/A
791610,"March 10, 2017",Texas,Abilene,"2500 block of S Elmwood Dr",0,1,0,0,1,N/A
792521,"March 9, 2017",Alaska,"North Pole","Newby Rd",0,0,0,0,1,N/A
790271,"March 8, 2017",Texas,"Arlington (Pantego)","3700 Block of W Pioneer Pkwy",0,0,0,0,1,N/A
789764,"March 7, 2017",Maryland,Willards,"36000 block of Poplar Neck Rd",0,0,0,1,1,N/A
790284,"March 7, 2017",California,"Redwood City","500 block of Harrison Ave",0,0,0,0,1,N/A
788315,"March 5, 2017",Texas,Houston,"7700 block of Seton Lake Dr",0,0,0,0,1,N/A
788005,"March 5, 2017",Texas,Houston,"55000 NW Central Dr",0,0,0,0,1,N/A
787600,"March 4, 2017",Hawaii,Aiea,"Moanalua Road and Aiea Heights Drive",1,0,0,0,1,N/A
787744,"March 3, 2017",Pennsylvania,Harrisburg,"4400 block of Marblehead",0,0,0,0,1,N/A
787234,"March 3, 2017","South Dakota","Sioux Falls","N Weber Ave and E Falls Park Dr",0,0,0,0,1,N/A
787106,"March 3, 2017",Florida,"Palm Bay","Olivick Cir",0,0,0,0,1,N/A
787310,"March 2, 2017",Texas,Rockwall,"2100 block of Ridge Rd",0,0,0,0,2,N/A
785036,"February 28, 2017",Colorado,"Littleton (Lakewood)","W Colfax Ave and Oak St",0,0,0,0,1,N/A
785058,"February 28, 2017",Ohio,Cleveland,"2309 St Clair Ave NE",0,1,0,2,2,N/A
784807,"February 27, 2017",Indiana,"Fort Wayne","1300 block of Wabash Av",0,0,0,0,1,N/A
783186,"February 25, 2017",Florida,"Spring Hill","Mariner Blvd and Spring Hill Dr",0,0,0,0,1,N/A
781210,"February 23, 2017",Florida,Orlando,"Soria Ave",0,0,0,0,1,N/A
780486,"February 21, 2017",Texas,Abilene,"900 block of Mulberry St",0,0,0,0,1,N/A
779658,"February 20, 2017",Illinois,Chicago,"9800 block of South Bensley",0,0,0,0,1,N/A
778318,"February 19, 2017",California,"San Ysidro","Camino De La Plaza and Willow",0,0,0,0,1,N/A
777777,"February 18, 2017",Washington,Vancouver,"3700 block of 18th St",0,0,0,0,1,N/A
775646,"February 14, 2017",Florida,"Panama City (Callaway)","912 Plantation Dr",0,0,0,0,1,N/A
775457,"February 14, 2017","New York",Rochester,"321 Garson Ave",0,0,0,0,1,N/A
773974,"February 13, 2017",Florida,"Fort Lauderdale (Sunrise)","7704 Balboa St",2,0,0,0,1,N/A
774446,"February 11, 2017",Arizona,Kingman,"3200 block of E Hearne Ave",0,0,0,0,1,N/A
769476,"February 7, 2017",Georgia,"West Point","7800 W Point Rd",0,0,1,0,1,N/A
768692,"February 6, 2017",Florida,Bradenton,"2605 29th St E",0,0,0,0,1,N/A
769056,"February 6, 2017",Pennsylvania,"Pittsburgh (Swissvale)","2300 block of Woodstock Ave",0,1,0,0,1,N/A
767799,"February 5, 2017","New Jersey","West New York","57th and Jefferson",0,0,0,0,1,N/A
767602,"February 4, 2017",Ohio,"Cleveland (Garfield Heights)","4646 Blythin Rd",0,0,0,0,1,N/A
766155,"February 1, 2017",Alabama,Killen,"100 block of Co Rd 412",0,1,0,0,1,N/A
764852,"January 31, 2017","New Jersey",Bridgewater,"Claire Dr",0,0,0,0,1,N/A
762823,"January 29, 2017",Florida,Naples,"4630 Gulfstream Dr",1,1,0,0,1,N/A
762937,"January 28, 2017",Ohio,Columbus,"700 block of Wager Street",0,0,0,0,1,N/A
1245765,"January 23, 2017",Indiana,Richmond,"S 9th St and S M St",0,0,0,0,1,N/A
757104,"January 22, 2017",Indiana,Indianapolis,"Walker Av and South Keystone Av",0,0,0,0,1,N/A
759698,"January 22, 2017",California,Riverside,"4901 La Sierra Ave",0,0,0,0,1,N/A
756847,"January 21, 2017",Maine,Waterville,"2 Front Pl",0,0,0,0,1,N/A
755030,"January 19, 2017",Alabama,"Rainbow City","128 W Grand Ave",0,0,0,0,1,N/A
756166,"January 18, 2017",Ohio,"Tipp City","100 block of Maynard Drive",0,0,0,0,1,N/A
755958,"January 18, 2017",California,Eureka,"4000 block of Hwy 101",0,0,0,0,1,N/A
753337,"January 17, 2017",Massachusetts,Raynham,"332 Britton St",0,0,0,0,1,N/A
755071,"January 17, 2017",Massachusetts,Taunton,N/A,0,0,0,0,1,N/A
752389,"January 16, 2017",Florida,Jupiter,"16300 block of Alexander Run",0,0,0,0,1,N/A
751888,"January 15, 2017",Illinois,"Manhattan (Wilton Center)","13000 block of Kennedy Road",0,0,0,0,1,N/A
749913,"January 13, 2017",Virginia,Bristol,"Island Road and 11W",0,0,0,0,1,N/A
747430,"January 9, 2017",Massachusetts,Haverhill,"71 Franklin St",0,0,0,0,1,N/A
751391,"January 8, 2017",Indiana,"North Webster","25 EMS W23 C Lane",0,0,0,0,1,N/A
744462,"January 6, 2017",Florida,Crestview,"3351 S Ferdon Blvd",0,0,0,0,1,N/A
745528,"January 6, 2017",Kansas,Manhattan,"1105 Mill Knoll Terrace",0,0,0,0,1,N/A
743538,"January 4, 2017",Indiana,Hobart,"Cleveland Ave and Virginia St",0,0,0,0,1,N/A
740159,"January 1, 2017","New Jersey",Newark,"Frelinghuysen Ave and McClellan St",0,0,0,0,1,N/A
738388,"December 30, 2016",Utah,Ogden,"27th St and Adams Ave",1,0,0,0,1,N/A
738063,"December 29, 2016",Florida,"Miami (North Miami)","1410 NW 120th St",0,0,0,0,1,N/A
737978,"December 29, 2016",California,Hesperia,"13000 block of Cucamonga Ct",0,0,0,0,1,N/A
738345,"December 28, 2016",Indiana,Gary,"2200 block of Carver Street",0,0,0,0,1,N/A
736229,"December 28, 2016",California,Redlands,"26600 block of Romero Road",0,0,0,0,1,N/A
735336,"December 27, 2016",Florida,Belleview,"5400 block of Southeast 113th Street",0,0,0,0,1,N/A
733446,"December 24, 2016",Florida,"Fort Myers","2700 block of Guava Street",0,0,0,0,1,N/A
1117014,"December 24, 2016",Washington,"Coulee City","S 2nd St and W Chelan St",0,0,0,0,1,N/A
730579,"December 20, 2016",Florida,Pensacola,"West St and Truman Ave",0,0,0,0,1,N/A
728573,"December 17, 2016",Georgia,Marietta,"403 Bridle Path Northeast",2,0,0,0,1,N/A
727449,"December 16, 2016",Ohio,Toledo,"247 Mayberry St",1,0,0,0,1,N/A
727854,"December 16, 2016",Massachusetts,Adams,"Summer St",0,0,0,0,1,N/A
726912,"December 15, 2016",Missouri,Springfield,"3407 East Covington Street",0,0,0,0,1,N/A
727908,"December 15, 2016",Indiana,"Fort Wayne","1100 block of Columbia Avenue",0,0,0,0,1,N/A
725285,"December 13, 2016",Nevada,"Las Vegas","7700 block of Coral Cactus Court",0,0,0,0,1,N/A
723411,"December 10, 2016",Florida,Jacksonville,"3400 block of Charmont Drive",0,1,0,0,1,N/A
718940,"December 5, 2016",Florida,Groveland,"13942 Mascotte Empire Road",0,1,0,0,1,N/A
720142,"December 4, 2016",Washington,Waller,N/A,0,0,0,0,1,N/A
717510,"December 2, 2016",Louisiana,Metairie,"5700 block of Aero Street",1,0,0,0,1,N/A
714311,"November 29, 2016",Missouri,"Kansas City","NE 88th St and N Main St",0,1,0,0,1,N/A
714461,"November 28, 2016",Oregon,Monroe,"Shady Oak Drive",0,0,0,0,1,N/A
712065,"November 27, 2016",Arizona,Tucson,"500 block of East Gay Street",0,0,0,0,1,N/A
708264,"November 23, 2016",Oklahoma,Tulsa,"East King Street and North 71st",0,0,0,0,1,N/A
705744,"November 18, 2016",California,Sacramento,"3600 block of Fallis Circle",0,0,0,0,1,N/A
704367,"November 18, 2016",Ohio,Rossford,"900 block of Schreier",0,0,0,0,1,N/A
704197,"November 18, 2016",Maine,Oxford,"Route 121",0,0,0,0,1,N/A
703094,"November 17, 2016",Indiana,"South Bend","3534 High St",0,0,0,0,1,N/A
703606,"November 17, 2016",Massachusetts,Norton,"John Scott Blvd",0,0,0,0,1,N/A
701890,"November 16, 2016",Florida,Jacksonville,"1500 West 29th",0,0,0,0,1,N/A
701783,"November 16, 2016",Texas,"San Antonio","214 West Dickson Avenue",0,0,0,0,3,N/A
699889,"November 14, 2016",Texas,Beaumont,"4600 Block of Maddox Street",0,0,0,0,1,N/A
699286,"November 11, 2016",Indiana,Indianapolis,"4705 S Emerson Ave",0,0,0,0,2,N/A
694887,"November 7, 2016",Ohio,"Rocky River","Colahan Drive",0,0,0,0,1,N/A
694995,"November 6, 2016",Florida,Jacksonville,"5340 Roanoke Boulevard",0,0,0,0,1,N/A
692940,"November 4, 2016",Indiana,Indianapolis,"2900 block of Boulevard Place",0,0,0,0,1,N/A
692891,"November 4, 2016",Florida,Orlando,"Sula Street and Pepper Mill Boulevard",0,0,0,0,1,N/A
692971,"November 4, 2016",Missouri,Arnold,"2139 Plaza Drive",0,2,0,0,1,N/A
688125,"October 28, 2016",Indiana,Holton,"4000 block of North County Road 850 West",0,0,0,1,1,N/A
687557,"October 28, 2016",California,Merced,"4600 block of Beckman Way",0,3,0,0,1,N/A
687803,"October 28, 2016","North Carolina",Charlotte,"300 block of South Graham Street",0,0,0,0,1,N/A
687007,"October 27, 2016",Texas,Houston,"3500 Telephone Road",0,0,0,0,1,N/A
686429,"October 26, 2016",Utah,Ogden,"400 North block of Gramercy Avenue",0,0,0,0,1,N/A
685393,"October 25, 2016",Texas,Sherman,"FM 902 and Farmington Road",0,0,0,0,1,N/A
687405,"October 24, 2016",Georgia,Augusta,"Hale Street",0,0,0,0,1,N/A
682901,"October 22, 2016",Colorado,"Colorado Springs","Brant Road and Pathfinder Drive",1,0,1,0,1,N/A
683886,"October 21, 2016",Florida,Freeport,"280 Kylea Laird Dr",0,0,0,0,1,N/A
679818,"October 18, 2016",Florida,Marathon,"898 50th Street",0,0,0,0,1,N/A
678325,"October 17, 2016",Indiana,Evansville,"700 block of Maxwell Avenue",0,0,0,0,1,N/A
676220,"October 13, 2016",Ohio,Columbus,"3246 Olentangy River Rd",0,0,0,0,1,N/A
676305,"October 12, 2016",Colorado,"Grand Junction","1600 North Avenue",0,0,0,1,1,N/A
678099,"October 12, 2016",Texas,Friendswood,"5400 block of Timpani Drive",0,0,0,0,1,N/A
675342,"October 11, 2016",Indiana,Evansville,"1200 block of East Columbia Street",0,0,0,0,1,N/A
672277,"October 8, 2016",Iowa,Aurora,"306 Buffalo Street",0,0,0,0,1,N/A
671926,"October 8, 2016",California,"Palm Springs","2700 block of Cypress Ave",2,1,0,0,1,N/A
678058,"October 6, 2016",Louisiana,Metairie,"700 block of Thirba Street",0,0,0,0,1,N/A
687884,"October 4, 2016",California,Burbank,"500 block of North Mariposa Street",0,0,0,0,1,N/A
668665,"October 2, 2016","Rhode Island",Portsmouth,"561 Boyds Lane",0,0,0,0,1,N/A
666160,"September 29, 2016","Rhode Island",Warwick,"123 Payton Avenue",0,0,0,0,1,N/A
666182,"September 29, 2016","Rhode Island",Coventry,"202 Raccoon Run Road",0,0,0,0,1,N/A
665556,"September 29, 2016",Nevada,"Las Vegas","East Charleston Boulevard and Fremont Street",0,0,0,0,1,N/A
662511,"September 24, 2016",Texas,"Corpus Christi","5515 South Staples Street",0,0,0,0,1,N/A
662491,"September 24, 2016",California,"San Francisco","234 Van Ness Avenue",0,0,0,0,1,N/A
661346,"September 23, 2016",Florida,Jacksonville,"2300 block of Mark Avenue",0,1,0,0,1,N/A
661408,"September 23, 2016",Arizona,Phoenix,"12222 North 32nd Street",0,0,0,0,1,N/A
661035,"September 22, 2016",Alaska,Anchorage,"2900 block of Misty Springs Court",0,0,0,0,1,N/A
662183,"September 21, 2016",Illinois,Freeport,"600 block of Waddell Ave",0,0,0,0,1,N/A
659663,"September 21, 2016",Michigan,"Dearborn Heights","4431 Hipp Street",2,1,0,0,1,N/A
659068,"September 19, 2016","New Hampshire",Hooksett,"University Circle and Campus Drive",0,0,0,0,1,N/A
659591,"September 19, 2016",Alaska,"Eagle River","15200 block of Husky Street",0,0,0,0,1,N/A
656830,"September 16, 2016",Ohio,Springfield,"300 block of West Perrin Avenue",0,0,0,0,1,N/A
656700,"September 15, 2016",Illinois,Rockford,"600 block of 11th Street",0,0,0,0,1,N/A
655243,"September 14, 2016",Washington,Centralia,"21541 Bucoda Highway",0,0,0,0,1,N/A
654577,"September 13, 2016",Kansas,"Great Bend","1200 block of 10th Street",0,1,0,0,1,N/A
653569,"September 12, 2016",Florida,"Palm Bay","Trinidad Drive",0,0,0,0,1,N/A
653403,"September 12, 2016",Florida,Orlando,"Orange Blossom Trail",0,0,0,0,1,N/A
653632,"September 11, 2016",Connecticut,"New Haven","45 Barnes Avenue",0,1,0,0,2,N/A
651823,"September 9, 2016",Ohio,"Cleveland (Parma)","6500 block of Broadview Road",0,0,0,0,1,N/A
652734,"September 7, 2016",Florida,Jacksonville,"1500 block of West 7th Street",0,0,0,0,1,N/A
649591,"September 6, 2016",Massachusetts,Springfield,"Lamont Street",0,0,0,0,1,N/A
649237,"September 6, 2016","North Carolina",Charlotte,"200 block of Gracyn Olivia Drive",0,0,0,0,1,N/A
647019,"September 3, 2016",California,Fresno,"1225 M St",1,1,0,0,1,N/A
647404,"September 3, 2016",Virginia,"Madison Heights","Dogwood Drive",0,0,0,0,1,N/A
647208,"September 2, 2016",Oklahoma,"Oklahoma City","900 block of Northeast Katharine",0,0,0,0,1,N/A
646697,"September 1, 2016",Alaska,Wasilla,"South Coleman Drive",0,0,0,0,1,N/A
645687,"September 1, 2016",Florida,Englewood,"1200 block of Loma Lane",0,0,0,0,1,N/A
646181,"September 1, 2016","North Carolina",Wilmington,"2132 San Lucas Court",0,0,0,0,1,N/A
644032,"August 31, 2016",Texas,Dallas,"10900 block of Estacado Drive",0,0,0,0,4,N/A
645182,"August 31, 2016",Wisconsin,Monroe,"500 block of Fourth Avenue",0,0,0,0,1,N/A
642528,"August 30, 2016",California,Tarzana,"19602 Citrus Ridge Dr",0,0,0,0,1,N/A
640896,"August 28, 2016",Ohio,Trenton,"122 Baltimore Ave",0,0,0,0,1,N/A
641185,"August 28, 2016",Virginia,"Hot Springs","Coles Mountain Rd",0,0,0,0,1,N/A
638643,"August 25, 2016",Illinois,Joliet,"151 N. Joliet St",0,0,0,0,1,N/A
634687,"August 20, 2016","West Virginia",Charleston,"11 Woodpath Lane",0,0,0,0,1,N/A
634397,"August 20, 2016","Rhode Island",Pawtucket,"83 Fenner Street",0,1,0,0,1,N/A
634404,"August 18, 2016",Massachusetts,Athol,"Chester Street",0,0,0,0,1,N/A
631211,"August 15, 2016",Kansas,"Junction City","321 West 5th Street",0,0,0,0,1,N/A
637491,"August 14, 2016",Georgia,Conyers,"Fox Chase Court",0,0,0,0,1,N/A
628592,"August 13, 2016",Texas,"San Antonio","Ivy Bend",0,0,0,0,1,N/A
626687,"August 10, 2016",California,"Shasta Lake","2900 block of Sioux Drive",0,0,0,0,1,N/A
626104,"August 8, 2016",Connecticut,Southington,"25 Zwicks Farm Road",0,0,0,0,1,N/A
623763,"August 6, 2016",Maine,Saco,"Spring Street",0,0,0,0,1,N/A
624961,"August 6, 2016",Ohio,Cleveland,N/A,0,0,0,0,1,N/A
623989,"August 5, 2016",Idaho,Boise,"Cole and Victory roads",0,0,0,0,1,N/A
622038,"August 5, 2016",Texas,"San Antonio","Montgomery and Winsford Drive",0,0,0,0,1,N/A
621546,"August 4, 2016",Michigan,"Dearborn Heights","17600 block of Annapolis",0,1,0,0,4,N/A
618618,"August 1, 2016",Florida,"Miami Gardens","Miami Gardens Drive and Northwest 5th Avenue",0,0,0,0,1,N/A
617691,"July 31, 2016",Virginia,Norfolk,"900 block of Merrimac Avenue",0,0,0,0,1,N/A
618605,"July 31, 2016",Florida,Jacksonville,"8029 Normandy Boulevard",0,0,0,0,1,N/A
618802,"July 30, 2016","New Hampshire",Manchester,"200 block of Spruce Street",0,0,0,0,1,N/A
617050,"July 30, 2016",Pennsylvania,Philadelphia,"5100 block of Pulaski Street",0,0,0,0,1,N/A
617013,"July 30, 2016",Texas,"El Paso","8800 block of Mount Shasta Drive",0,0,0,0,1,N/A
617588,"July 30, 2016",California,"Los Angeles","59th Street and Vermont Avenue",0,1,0,0,1,N/A
616652,"July 29, 2016",Ohio,Cleveland,"1081 Addison Road",0,0,0,0,5,N/A
616579,"July 28, 2016",Massachusetts,Boston,"100 Legends Way",0,0,0,0,1,N/A
614501,"July 27, 2016",Massachusetts,Mashpee,"759 Route 28",0,0,0,0,1,N/A
614317,"July 27, 2016",Florida,Ocklawaha,"Southeast 156th Avenue",0,0,0,0,1,N/A
615087,"July 27, 2016",Colorado,Almont,"Lincoln Creek Rd",0,0,0,0,1,N/A
607659,"July 20, 2016",Michigan,Saginaw,"North Oakley",0,0,0,0,1,N/A
607471,"July 20, 2016",Texas,Garland,"Glenbrook and West Miller Road",0,0,0,0,3,N/A
607025,"July 19, 2016",Ohio,Holland,"7000 block of Washington Dr",0,0,0,0,1,N/A
609169,"July 18, 2016",Illinois,"Oak Lawn","4100 block of W. 98th St.",0,0,0,0,1,N/A
607005,"July 18, 2016",Tennessee,Newport,"197 Upper Bison Way",1,0,0,0,1,N/A
606302,"July 17, 2016",Connecticut,Bridgeport,N/A,0,0,0,0,1,N/A
605276,"July 17, 2016",Massachusetts,Framingham,"Campello Road",0,0,0,0,1,N/A
605242,"July 16, 2016",Massachusetts,Gardner,"99 Graham Street",0,0,0,0,1,N/A
603876,"July 14, 2016",Georgia,Valdosta,"4200 block of Hampton Drive",0,0,0,0,1,N/A
602148,"July 13, 2016",Mississippi,Gulfport,"25th Street",0,0,0,0,1,N/A
601440,"July 12, 2016",Florida,"Hallandale (Hallandale Beach)","900 block of Northwest 10th Street",0,3,0,0,2,N/A
601021,"July 12, 2016",Virginia,Clintwood,"294 Robbins Ln",0,3,0,0,1,N/A
602626,"July 12, 2016",Massachusetts,Boston,"Logan and Gavin Way",0,0,0,0,1,N/A
600909,"July 9, 2016",Montana,"West Glacier","Sprague Creek Campground",0,0,0,0,1,N/A
598577,"July 7, 2016",Alaska,Manokotak,N/A,0,0,0,0,1,N/A
596510,"July 5, 2016",Florida,Jacksonville,"6750 Ramona Boulevard",0,0,0,0,1,N/A
593908,"July 2, 2016",Ohio,Ravenna,"600 block of South Meridian Street",0,0,0,0,1,N/A
594407,"July 2, 2016",Utah,"Salt Lake City (Murray)","4538 South 700 East",0,0,0,0,1,N/A
592615,"June 27, 2016",Connecticut,Hamden,"2600 block of State Street",0,0,0,0,1,N/A
589566,"June 26, 2016","New York",Waterloo,"8 Lincoln Street",0,0,0,0,1,N/A
588078,"June 25, 2016",Pennsylvania,Philadelphia,"2100 block of Oakford Street",0,0,0,0,1,N/A
589219,"June 25, 2016",Oklahoma,Enid,"1814 W Maine St",1,2,0,0,1,N/A
585804,"June 21, 2016",Vermont,Burlington,"South Prospect Street",0,0,0,0,1,N/A
585699,"June 19, 2016",Oregon,Lyons,"24450 North Fork Road S.E.",0,0,0,0,1,N/A
587485,"June 19, 2016",Florida,Orlando,"Shady Willow Drive",0,1,0,0,1,N/A
583184,"June 18, 2016",Indiana,"Fort Wayne","10800 block of Patrician Place",0,0,0,0,1,N/A
592282,"June 17, 2016",Illinois,Rockford,"7141 Harrison Ave",0,0,0,0,1,N/A
581344,"June 15, 2016",Florida,"Tampa (Town N Country)","9059 Allen Circle",0,0,0,0,1,N/A
578228,"June 12, 2016",Florida,Orlando,"5255 Cypress Street",0,0,0,0,1,N/A
576605,"June 10, 2016",Hawaii,Waianae,"87-436 Farrington Highway",1,0,0,0,1,N/A
575599,"June 8, 2016",Florida,Bradenton,"1200 block of 39th Avenue West",0,0,0,0,1,N/A
574369,"June 7, 2016",Texas,Dallas,"2611 Walnut Hill Lane",0,0,0,0,1,N/A
571992,"June 4, 2016","New York",Rochester,"Clifford Avenue",0,0,0,0,1,N/A
571589,"June 3, 2016",Connecticut,Norwalk,"299 Rowayton Avenue",0,0,0,0,1,N/A
570985,"June 1, 2016",Maine,Bridgton,"461 Portland Road",0,0,0,0,2,N/A
569860,"June 1, 2016",Florida,Stuart,"1880 Southeast Palm Beach Boulevard",0,0,0,0,2,N/A
569156,"May 31, 2016",Florida,"Holmes Beach","500 block of 68th Street",0,0,0,0,1,N/A
567975,"May 26, 2016",Oregon,Portland,"127th Avenue",0,0,0,0,2,N/A
565411,"May 24, 2016","New York",Roslyn,"Tatterson Street",0,0,0,0,1,N/A
