"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2774321,"December 8, 2023",Mississippi,Philadelphia,"300 block of Bay St",1,0,0,1,1,N/A
2774598,"December 8, 2023",Connecticut,Waterbury,"495 Union St",0,1,0,0,1,N/A
2775208,"December 8, 2023",California,"California City","8400 block of Tamarack Ave",1,0,0,0,1,N/A
2775340,"December 8, 2023",California,Colton,"600 block of E C St",1,0,0,0,1,N/A
2774753,"December 8, 2023",California,"Long Beach","Alamitos Ave and E Ocean Blvd",0,1,0,0,2,N/A
2774885,"December 8, 2023",Texas,Killeen,"2300 block of Basalt Dr",2,0,0,0,1,N/A
2773930,"December 8, 2023",Georgia,Columbus,"Rosemont Dr",0,1,0,1,1,N/A
2773878,"December 8, 2023",Illinois,Chicago,"9000 block of S Phillips Ave",0,1,0,0,1,N/A
2775066,"December 8, 2023",Tennessee,Antioch,"1900 Hobson Pike",0,0,0,0,1,N/A
2776395,"December 7, 2023","New York",Albany,"600 New Scotland Ave",0,0,0,0,1,N/A
2774576,"December 7, 2023","New York",Middletown,"Knapp Ave",0,0,0,0,1,N/A
2775938,"December 7, 2023",Oklahoma,Anadarko,"100 block of Morgan Dr",1,0,0,0,2,N/A
2773337,"December 7, 2023",Kentucky,Louisville,"4300 block of Shady Villa Dr",0,2,0,0,1,N/A
2774399,"December 7, 2023",Illinois,Belvidere,"100 block of E 4th St",0,1,0,0,1,N/A
2773672,"December 7, 2023",Ohio,Hamilton,"1050 Shuler Ave",0,1,0,0,1,N/A
2774374,"December 7, 2023","West Virginia","Charleston (South Charleston)","1st Ave",1,0,0,0,1,N/A
2773409,"December 7, 2023",Tennessee,Memphis,"3100 block of Mountain Terrace St",0,1,0,0,1,N/A
2773579,"December 7, 2023",Indiana,Indianapolis,"7300 block of Lafayette Rd",0,2,0,0,1,N/A
2774251,"December 7, 2023",Washington,Woodland,"1100 block of S Pekin Rd",1,0,0,0,1,N/A
2774270,"December 7, 2023",Florida,Miami,"7920 N Miami Ave",0,1,0,0,1,N/A
2774241,"December 7, 2023",Texas,Dallas,"2700 block of Materhorn Dr",1,0,0,0,1,N/A
2774275,"December 7, 2023",Mississippi,Batesville,"211 Van Voris St",1,0,0,0,1,N/A
2773400,"December 7, 2023",California,Lancaster,"44709 Beech Ave",0,0,0,0,1,N/A
2774912,"December 7, 2023",Texas,Houston,"22626 Imperial Valley Dr",1,0,0,0,1,N/A
2774254,"December 7, 2023",Florida,Pensacola,"4500 block of Guerlain Way",0,1,0,0,1,N/A
2773855,"December 7, 2023",Minnesota,Minneapolis,"2500 block of 16th Ave S",1,0,0,0,1,N/A
2773595,"December 7, 2023",Illinois,Decatur,"1600 block of N Edwards St",0,1,0,0,1,N/A
2777391,"December 7, 2023",Texas,"San Antonio",N/A,0,1,0,0,2,N/A
2773871,"December 7, 2023",Illinois,Chicago,"7701 S Cicero Ave",1,0,0,0,1,N/A
2832607,"December 7, 2023","New Jersey",Trenton,"117 Oakland St",0,1,0,0,1,N/A
2773552,"December 7, 2023",Florida,Pensacola,"7340 Plantation Rd",1,0,0,0,1,N/A
2774594,"December 7, 2023",California,"Long Beach","1000 block of Junipero Ave",0,0,0,0,1,N/A
2774127,"December 7, 2023",California,"Pleasant Hill","200 block of Cleopatra Dr",0,1,0,0,1,N/A
2774316,"December 7, 2023",Mississippi,Philadelphia,"Powell St and Clyde Ave",1,0,0,0,1,N/A
2773056,"December 7, 2023","New York","New York (Manhattan)","177th St and Haven Ave",0,0,0,1,1,N/A
2773960,"December 7, 2023",Ohio,Akron,"2300 block of Waterloo Rd",0,1,0,0,1,N/A
2777833,"December 6, 2023",Florida,"Pompano Beach","1750 Dr Martin Luther King Jr Blvd",0,2,0,1,2,N/A
2773110,"December 6, 2023",Texas,Plano,"P Ave and Sherwood Dr",1,0,0,0,1,N/A
2771961,"December 6, 2023",Kansas,Wichita,"S Hydraulic Ave and E MacArthur Rd",1,0,0,1,2,N/A
2772206,"December 6, 2023","District of Columbia",Washington,"2600 block of Naylor Rd SE",1,0,0,0,1,N/A
2772794,"December 6, 2023",Kentucky,Louisville,"700 block of Iowa Ave",1,0,0,0,1,N/A
2773498,"December 6, 2023",Texas,"San Antonio","9800 block of Potranco Rd",2,0,0,0,1,N/A
2773052,"December 6, 2023",Oklahoma,"Oklahoma City","128 SW 44th St",1,0,0,0,1,N/A
2773648,"December 6, 2023",Virginia,Richmond,"3100 block of Decatur St",0,0,0,1,3,N/A
2772734,"December 6, 2023",Indiana,Indianapolis,"7300 E 56th St",0,0,0,0,2,N/A
2773156,"December 6, 2023",Washington,"Federal Way","SB I-5 and S 320th St",0,1,0,0,1,N/A
2773079,"December 6, 2023",Indiana,"Fort Wayne","2015 Fox Point Trail",1,0,0,0,1,N/A
2772431,"December 6, 2023",Ohio,Toledo,"2030 Ashland Ave",1,0,0,0,1,N/A
2772295,"December 6, 2023","New York","New York (Manhattan)","3903 Broadway",0,1,0,0,1,N/A
2773586,"December 6, 2023","North Carolina",Raleigh,"4800 block of Hollenden Dr",1,0,0,0,1,N/A
2772599,"December 6, 2023",Arkansas,"Fort Smith","1400 block of N 36th St",1,1,0,0,1,N/A
2773575,"December 6, 2023",Minnesota,Minneapolis,"2600 block of 15th Ave S",0,1,0,0,1,N/A
2773511,"December 6, 2023",Texas,"San Antonio","Sunview Bay and Sunbend Falls",0,1,0,1,1,N/A
2774854,"December 6, 2023",Louisiana,Reserve,"Homewood Pl",0,1,0,0,1,N/A
2772756,"December 6, 2023",Mississippi,Laurel,"Windsor Ct",1,0,0,0,1,N/A
2773240,"December 6, 2023","South Carolina",Darlington,"2500 block of Timmonsville Hwy",1,0,0,0,1,N/A
2774265,"December 6, 2023","South Carolina",Lexington,"Seleta Cir",1,0,0,0,1,N/A
2777900,"December 6, 2023",Florida,"Hollywood (Miramar)","2648 SW 66th Terrace",0,1,0,0,1,N/A
2772105,"December 6, 2023",Wisconsin,Milwaukee,"5900 block of N 69th St",0,1,0,0,1,N/A
2772341,"December 6, 2023","North Carolina","Mount Airy","335 E Pine St",1,0,0,0,1,N/A
2772051,"December 6, 2023",Illinois,Broadview,"1401 Roosevelt Road",1,0,0,0,1,N/A
2773126,"December 6, 2023",Texas,Houston,"1400 St Joseph Pkwy",0,1,0,0,1,N/A
2778437,"December 6, 2023",Alabama,"Bessemer (Hueytown)","300 block of Cardinal Cir",1,0,0,0,1,N/A
2773433,"December 6, 2023",Florida,Immokalee,"Proverbs Ln and Westclox St",0,1,0,0,1,N/A
2772608,"December 6, 2023",Tennessee,Memphis,"N Hollywood St and Chelsea Ave",1,0,0,0,1,N/A
2772699,"December 6, 2023",Ohio,Dayton,"700 block of Brooklyn Ave",1,1,0,0,1,N/A
2772181,"December 6, 2023",Wisconsin,Milwaukee,"433 N 29th St",0,1,0,2,2,N/A
2772551,"December 6, 2023",Georgia,Albany,"600 block of Willard Ave",1,1,0,1,3,N/A
2771545,"December 5, 2023",Alabama,Mobile,"1152 Rhett Dr",1,0,0,0,5,N/A
2777384,"December 5, 2023",Alabama,Mobile,"Vermillion Dr and Burdette Rd",0,1,0,0,1,N/A
2772726,"December 5, 2023",Mississippi,Aberdeen,"Drake Ave and Wasson Blvd",1,1,0,0,2,N/A
2852219,"December 5, 2023",Arizona,Winslow,"1009 N Apache Ave",0,1,0,0,1,N/A
2772288,"December 5, 2023",Washington,Tacoma,"9314 S Ash St",1,0,0,0,1,N/A
2782368,"December 5, 2023",Oklahoma,"Oklahoma City (Midwest City)","6800 block of NE 10th St",1,0,0,0,1,N/A
2772501,"December 5, 2023",Arkansas,Stamps,"119 E 2nd St",0,3,0,0,1,N/A
2771255,"December 5, 2023",Texas,Austin,"7104 Berkman Dr",6,3,0,0,1,N/A
2823555,"December 5, 2023",California,Modesto,"Spruce St and S Madison St",0,1,0,0,1,N/A
2771950,"December 5, 2023",Virginia,Richmond,"2300 block of Floyd Ave",1,0,0,0,1,N/A
2771565,"December 5, 2023",Alabama,Montgomery,"600 block of Williamson Rd",1,0,0,0,1,N/A
2771184,"December 5, 2023",Connecticut,Waterbury,"346 Baldwin St",0,1,0,0,1,N/A
2771199,"December 5, 2023",Massachusetts,Springfield,"100 block of Albemarle St",1,0,0,0,1,N/A
2884859,"December 5, 2023",Illinois,"Crest Hill","1400 block of Cedarwood Dr",0,1,0,0,1,N/A
2772409,"December 5, 2023","West Virginia",Princeton,"105 Beckley Rd",0,1,0,0,1,N/A
2771506,"December 5, 2023",Alabama,Birmingham,"9248 Parkway E",0,1,0,0,1,N/A
2773118,"December 5, 2023",Texas,"Aubrey (Providence Village)","9800 block of Concord Dr",1,0,0,0,1,N/A
2771736,"December 5, 2023",Michigan,Saginaw,"552 S 27th St",0,1,0,0,1,N/A
2771267,"December 5, 2023","West Virginia",Dunlow,"Blue Moon Hollow Rd",1,0,0,0,1,N/A
2772736,"December 5, 2023",Mississippi,Maben,"A W Williams Rd",1,0,0,0,1,N/A
2771834,"December 5, 2023",Arizona,Phoenix,"N 75th Ave and W Indian School Rd",1,0,0,0,1,N/A
2773085,"December 5, 2023","New York",Albany,"99 Slingerland St",0,0,0,0,1,N/A
2772245,"December 5, 2023",Georgia,"Warner Robins","Camellia Cir and Parkway Dr",0,2,0,0,1,N/A
2771243,"December 5, 2023",Oregon,Medford,"2115 Roberts Rd",0,1,0,0,1,N/A
2771781,"December 5, 2023",California,"Redondo Beach","1 Sea Hawk Way",0,0,0,0,1,N/A
2771745,"December 5, 2023",Massachusetts,Brockton,"28 Lexington St",1,0,0,0,1,N/A
2772890,"December 5, 2023",Massachusetts,Chicopee,"820 Front St",0,0,0,0,1,N/A
2773026,"December 5, 2023",Nebraska,Omaha,"N 131st St and Grand Ave",0,0,0,1,1,N/A
2771723,"December 5, 2023","New Jersey",Woodbury,"36 Carpenter St",1,0,0,0,2,N/A
2771716,"December 5, 2023",Michigan,"Grand Rapids","2055 Rosewood Ave SE",0,0,0,0,1,N/A
2780507,"December 4, 2023",Tennessee,Brownsville,"N McLemore Ave",1,0,0,0,1,N/A
2770765,"December 4, 2023",California,"Redondo Beach","1 Sea Hawk Way",0,0,0,0,1,N/A
2771367,"December 4, 2023",Texas,"San Antonio","S Zarzamora St and Merida St",0,1,0,0,1,N/A
2770703,"December 4, 2023",Michigan,Detroit,"111 Cadillac Square",0,1,0,0,1,N/A
2773480,"December 4, 2023","New Mexico",Clovis,"225 Rosa Blvd",0,0,0,1,1,N/A
2771415,"December 4, 2023",Georgia,Savannah,"Amaranth Ave and Perth St",2,0,0,0,2,N/A
2770274,"December 4, 2023",Nebraska,Omaha,"7007 Grover St",1,0,0,0,1,N/A
2771720,"December 4, 2023",Mississippi,Gautier,"2804 Dubarry Dr",0,1,0,0,1,N/A
2772233,"December 4, 2023",Georgia,Albany,"300 E Oakridge Dr",0,1,0,0,1,N/A
2770318,"December 4, 2023",Texas,Dallas,"1300 block of Hartsdale Dr",1,1,0,0,1,N/A
2771419,"December 4, 2023",Washington,Yakima,"401 E Yakima Ave",0,1,0,0,1,N/A
2770206,"December 4, 2023",Kansas,"Kansas City","Leavenworth Rd and N 61st St",0,0,0,1,1,N/A
2771849,"December 4, 2023",Utah,"Salt Lake City","1400 W 800 S",0,1,0,0,2,N/A
2770173,"December 4, 2023",Minnesota,Minneapolis,"1200 block of E Lake St",1,1,0,0,2,N/A
2773295,"December 4, 2023",Texas,"Red Oak","1000 block of Vinson Ln",1,0,0,0,1,N/A
2771653,"December 4, 2023",Louisiana,Rayne,"Mervine Kahn Ave",1,0,0,0,2,N/A
2770044,"December 4, 2023",Illinois,Chicago,"2800 block of S Drake Ave",1,0,0,0,1,N/A
2770520,"December 4, 2023",Texas,Houston,"545 Seminar Dr",0,0,0,1,1,N/A
2771208,"December 4, 2023","South Carolina",Greenville,"Mae Dr",0,1,0,0,1,N/A
2771173,"December 4, 2023",Oklahoma,"Elk City","1221 Pioneer Rd",0,0,0,0,1,N/A
2770087,"December 4, 2023",California,Sacramento,"Clover Hill Ct",0,3,0,0,1,N/A
2771155,"December 4, 2023",Oklahoma,"Oklahoma City","301 W New Orleans St",0,0,0,0,1,N/A
2773970,"December 4, 2023",Indiana,Indianapolis,"200 block of Hendricks Pl",0,1,0,0,1,N/A
2771805,"December 4, 2023",Mississippi,Byhalia,"Shinault Rd",1,0,0,0,1,N/A
2770072,"December 4, 2023",Colorado,Aurora,"9500 block of E Colfax Ave",0,2,0,0,1,N/A
2770956,"December 4, 2023",Massachusetts,Boston,"48 Clifford St",0,1,0,0,1,N/A
2771369,"December 4, 2023",Colorado,Pueblo,"W Northern Ave and Acero Ave",1,0,0,0,1,N/A
2770941,"December 4, 2023",Connecticut,Bloomfield,"590 Bloomfield Ave",1,0,0,0,1,N/A
2770876,"December 3, 2023","North Carolina",Murfreesboro,"121 Pine St",1,0,0,0,1,N/A
2771670,"December 3, 2023",Louisiana,"Lake Charles","600 block of W McNeese St",1,0,0,0,1,N/A
2770951,"December 3, 2023",Tennessee,Nashville,"2201 Whites Creek Pike",0,1,0,0,1,N/A
2770292,"December 3, 2023",Texas,Beaumont,"3900 block of Bayou Rd",1,0,0,0,2,N/A
2769714,"December 3, 2023",Wisconsin,Milwaukee,"E Meinecke Ave and N Holton St",0,1,0,0,1,N/A
2769511,"December 3, 2023",Tennessee,Knoxville,"700 block of Lula Powell Dr",1,0,0,0,1,N/A
2769924,"December 3, 2023",Louisiana,Shreveport,"2900 block of Fulton St",0,1,0,0,2,N/A
2769945,"December 3, 2023",Minnesota,Minneapolis,"410 W Lake St",1,0,0,0,1,N/A
2848932,"December 3, 2023",Tennessee,Nashville,"Sonya Dr",0,1,0,0,1,N/A
2769629,"December 3, 2023",Indiana,Bloomington,"500 block of S Park Ave",1,1,0,0,1,N/A
2770176,"December 3, 2023",Arkansas,Fayetteville,"Beav O Rama Rd and Blue Springs Rd",1,0,0,0,1,N/A
2770159,"December 3, 2023",Iowa,"Sioux City","513 9th St",1,0,0,0,1,N/A
2771441,"December 3, 2023",Georgia,Jesup,"Overstreet Rd",1,0,0,0,1,N/A
2769928,"December 3, 2023",Texas,Houston,"4922 Lockwood Dr",1,0,0,0,1,N/A
2770761,"December 3, 2023",Maryland,Baltimore,"3600 block of Greenmount Ave",2,0,0,0,1,N/A
2769707,"December 3, 2023",Kentucky,Lexington,"1300 block of Alexandria Dr",0,1,0,0,1,N/A
2769601,"December 3, 2023","North Carolina",Durham,"600 block of Troy St",1,0,0,0,1,N/A
2800853,"December 3, 2023",Georgia,Stockbridge,"1050 Rock Quarry Rd",1,0,0,0,1,N/A
2769682,"December 3, 2023","New York",Buffalo,"106 Michigan Ave",0,1,0,0,3,N/A
2770800,"December 3, 2023","North Carolina",Winterville,"3939 Sterling Pointe Dr",0,1,0,0,1,N/A
2769652,"December 3, 2023",Minnesota,Minneapolis,"403 14th Ave SE",2,2,0,0,1,N/A
2770470,"December 3, 2023",Mississippi,Kiln,"Dogwood Ridge Rd",0,1,0,0,1,N/A
2769306,"December 3, 2023",Pennsylvania,Pittsburgh,"1918 Brownsville Rd",1,0,0,0,1,N/A
2770670,"December 3, 2023","North Carolina",Charlotte,"7100 block of Snow Ln",1,0,0,0,1,N/A
2771301,"December 3, 2023",Virginia,Lynchburg,"100 block of Cabell St",0,1,0,0,1,N/A
2770428,"December 3, 2023",Mississippi,Biloxi,"900 block of Greater Ave",0,1,0,0,1,N/A
2771272,"December 3, 2023",Missouri,Kirksville,"805 E McPherson St",1,0,0,0,1,N/A
2769705,"December 3, 2023",Wisconsin,Milwaukee,"S 10th St and W Harrison Ave",1,0,0,0,1,N/A
2784900,"December 3, 2023",Georgia,Lithonia,"Browns Mill Rd",1,0,0,0,1,N/A
2769670,"December 3, 2023","New York",Brooklyn,"Lorraine St and Columbia St",0,1,0,0,1,N/A
2769848,"December 3, 2023",Texas,Terrell,"300 block of FM 148",1,0,0,0,1,N/A
2770322,"December 3, 2023","New York","Long Lake","Deerland Rd",1,0,0,0,1,N/A
2771595,"December 3, 2023",Louisiana,"Baton Rouge","1542 Bay St",0,1,0,1,1,N/A
2774172,"December 3, 2023",Indiana,"East Chicago","3590 Block Ave",0,1,0,0,1,N/A
2804236,"December 3, 2023",Texas,"El Paso","Railroad Dr",1,0,0,0,1,N/A
2770211,"December 3, 2023",Arkansas,Wilmar,"201 N Fifth St",2,0,0,0,1,N/A
2771163,"December 3, 2023",Oklahoma,"Oklahoma City","825 SW 39th St",0,2,0,0,1,N/A
2770663,"December 3, 2023","North Carolina",Charlotte,"400 block of Keswick Ave",1,0,0,0,1,N/A
2770208,"December 3, 2023",Florida,Sanford,"3600 block of Main St",0,1,0,0,1,N/A
2770239,"December 3, 2023",Texas,Abilene,"Pueblo Dr",0,1,0,0,1,N/A
3043799,"December 3, 2023",Oklahoma,Marietta,N/A,1,0,0,0,1,N/A
2778524,"December 3, 2023",Alabama,Tuscaloosa,"3801 11th Ave",0,2,0,0,1,N/A
2777379,"December 3, 2023",Alabama,Montgomery,"1100 block of Lake St",1,0,0,0,1,N/A
2795169,"December 3, 2023",Texas,Livingston,"Duff Rd",1,0,0,0,2,N/A
2771087,"December 3, 2023",Illinois,Waukegan,"2114 N Green Bay Rd",0,1,0,0,1,N/A
2770181,"December 3, 2023",Arkansas,Jacksonville,"116 Marshall Rd",0,0,0,1,1,N/A
2770100,"December 3, 2023",California,Woodland,"100 block of W Main St",1,0,0,0,1,N/A
2769508,"December 3, 2023",Oregon,Medford,"Highgate St",2,0,0,0,2,N/A
2770046,"December 3, 2023",Illinois,Chicago,"1700 block of N Lotus Ave",1,0,0,1,2,N/A
2769913,"December 3, 2023",Tennessee,Nashville,"4160 Clarksville Pike",1,0,0,0,1,N/A
2770455,"December 3, 2023",Mississippi,Greenville,"600 block of E McCorkle Cir",1,1,0,0,4,N/A
2772752,"December 3, 2023",Kentucky,Louisville,"Cecil Ave",0,1,0,0,1,N/A
2768852,"December 2, 2023",Ohio,Columbus,"2100 block of Cornell St",1,0,0,0,1,N/A
2770628,"December 2, 2023","North Carolina",Thomasville,"1600 block of Blair St",0,1,0,0,1,N/A
2770859,"December 2, 2023","North Carolina",Greenville,"1702 Steven St",0,1,0,0,1,N/A
2769297,"December 2, 2023",Minnesota,"Minneapolis (Edina)","3501 W 70th St",1,0,0,0,1,N/A
2769000,"December 2, 2023",Texas,Kountze,"4500 block of US-69",0,1,0,0,1,N/A
2769599,"December 2, 2023","North Carolina",Raleigh,"100 block of Summit Ave",1,0,0,0,1,N/A
2769483,"December 2, 2023",Louisiana,Marrero,"2800 block of Mount Kennedy Dr",1,0,0,0,2,N/A
2770303,"December 2, 2023",Delaware,Dover,"1450 Forrest Ave",0,1,0,0,1,N/A
2769725,"December 2, 2023",Michigan,"Auburn Hills","1180 Doris Rd",1,0,0,0,1,N/A
2774921,"December 2, 2023",Louisiana,Lafayette,"100 block of Hummingbird Ln",0,1,0,0,2,N/A
2769095,"December 2, 2023","New York","Corona (Queens)","123-21 Jamaica Ave",0,1,0,0,1,N/A
2793779,"December 2, 2023",Florida,"West Palm Beach","15th St and Spruce Ave",0,1,0,0,1,N/A
2774291,"December 2, 2023",Florida,Apopka,N/A,1,0,0,0,1,N/A
2909358,"December 2, 2023","South Carolina",Aiken,"2100 block of Silver Bluff Rd",1,0,0,0,1,N/A
2770463,"December 2, 2023","South Carolina","Hilton Head Island","Freddies Way",0,1,0,0,1,N/A
2779355,"December 2, 2023",California,Reedley,"North Ave and Columbia Ave",0,1,0,0,1,N/A
2769686,"December 2, 2023","South Carolina",Charleston,"78 Ashley Hall Plantation Rd",1,0,0,0,2,N/A
2770805,"December 2, 2023","North Carolina",Hays,"373 Noah Harrold Rd",0,1,0,0,2,N/A
2769086,"December 2, 2023","New York",Rochester,"454 Glenwood Ave",1,0,0,0,1,N/A
2769694,"December 2, 2023","South Carolina",Florence,"Sneed Rd",0,1,0,0,1,N/A
2769004,"December 2, 2023",Arizona,Goodyear,"550 Dysart Rd",1,0,0,0,1,N/A
2769210,"December 2, 2023",Louisiana,Zachary,"281 W Port Hudson Plains Road",1,2,0,0,2,N/A
2769245,"December 2, 2023",Maryland,Baltimore,"4000 block of Edmondson Ave",1,0,0,0,1,N/A
2776306,"December 2, 2023","New Mexico",Clovis,"700 block of Sheldon St",0,1,0,0,1,N/A
2769480,"December 2, 2023",Arizona,Snowflake,"662 S 1st W",0,1,0,0,1,N/A
2769181,"December 2, 2023",California,Fresno,"4300 block of E Olive Ave",2,2,0,0,1,N/A
2769423,"December 2, 2023","District of Columbia",Washington,"1700 block of Benning Road NE",1,0,0,0,1,N/A
2769781,"December 2, 2023",Florida,Pensacola,"3400 block of N Tarragona St",1,0,0,0,1,N/A
2769379,"December 2, 2023",Colorado,Aurora,"1300 block of Joliet St",0,4,0,0,1,N/A
2769389,"December 2, 2023",Illinois,"Villa Park (Oakbrook Terrace)","1000 Drury Ln",1,0,0,0,1,N/A
2769207,"December 2, 2023",Pennsylvania,Philadelphia,"Godfrey Ave and Rising Sun Ave",1,0,0,0,1,N/A
2769857,"December 2, 2023",Mississippi,Greenville,"1500 block of Mekhi Rd",1,0,0,0,1,N/A
2768799,"December 2, 2023",Texas,Austin,"1124 Brecon Ln",0,0,0,1,1,N/A
2769989,"December 2, 2023",Ohio,Toledo,"1700 block of Brussels St",0,1,0,0,1,N/A
2769220,"December 2, 2023",Kentucky,Louisville,"2400 block of Elliott Ave",1,0,0,0,1,N/A
2769002,"December 1, 2023",Texas,"Fort Worth","7254 Oakline Trl",1,0,0,0,1,N/A
2785224,"December 1, 2023",Indiana,Indianapolis,"3744 E 30th St",0,1,0,0,1,N/A
2768621,"December 1, 2023",Indiana,Kokomo,"700 block of E Taylor St",0,1,0,0,1,N/A
2769047,"December 1, 2023","North Carolina",Wendell,"7300 block of Campsite Dr",1,0,0,0,1,N/A
2770741,"December 1, 2023",Alabama,Theodore,"6232 Spanish Trail Dr",0,1,0,0,1,N/A
2768711,"December 1, 2023",Louisiana,"Port Allen","1631 Louisiana Ave",1,0,0,0,1,N/A
2768461,"December 1, 2023",Texas,Houston,"4200 block of Sherwood Ln",0,1,1,0,1,N/A
2769082,"December 1, 2023",Alabama,Camden,N/A,1,0,0,0,1,N/A
2771317,"December 1, 2023",Virginia,Norfolk,"151 W Little Creek Rd",1,0,0,0,1,N/A
2771406,"December 1, 2023",Colorado,"Wheat Ridge","Independence Ct and W 38th Ave",1,0,0,0,1,N/A
2768904,"December 1, 2023","South Carolina",Bluffton,"Goethe Rd and Schults St",0,1,0,0,1,N/A
2768841,"December 1, 2023",Texas,Houston,"6301 E Houston Rd",0,2,0,0,1,N/A
2768889,"December 1, 2023",Florida,Tampa,"5430 Ginger Cove Dr",0,1,0,0,1,N/A
2770487,"December 1, 2023",Mississippi,Pascagoula,"Lanier Ave",1,0,0,0,1,N/A
2769623,"December 1, 2023",Connecticut,"New Britain","157 Fairview St",1,0,0,0,1,N/A
2770447,"December 1, 2023","South Carolina","Saint Helena Island","Melody Ln",0,1,0,0,1,N/A
2768403,"December 1, 2023","New York",Brooklyn,"4710 Clarendon Rd",1,0,0,0,5,N/A
2770718,"December 1, 2023",Kentucky,Sitka,KY-1559,0,1,0,0,1,N/A
2768815,"December 1, 2023",Florida,Jacksonville,"10300 Southside Blvd",0,1,0,0,1,N/A
2768804,"December 1, 2023",Oregon,Medford,"1700 Delta Waters Rd",0,1,0,0,1,N/A
2778615,"December 1, 2023",Georgia,Savannah,"1000 block of E Waldburg St",0,1,0,0,1,N/A
2768867,"December 1, 2023","South Carolina",Orangeburg,"300 College Ave",0,1,0,0,1,N/A
2768561,"December 1, 2023",Texas,"Harker Heights","1500 block of E Veterans Memorial Blvd",0,1,0,0,1,N/A
2772713,"December 1, 2023",Mississippi,"Aberdeen (Wren)","30384 Central Grove Rd",1,0,0,1,1,N/A
2907206,"December 1, 2023",Nevada,"Las Vegas","333 S Pavilion Center Dr",0,0,0,0,1,N/A
2774033,"December 1, 2023",Ohio,Canton,"18th St and Cleveland Ave SW",1,0,0,0,1,N/A
2768437,"December 1, 2023",Alabama,Mobile,"200 block of S Ann St",1,0,0,0,1,N/A
2768663,"December 1, 2023",Nevada,"Las Vegas","E Charleston Blvd and N Honolulu St",2,3,0,0,2,N/A
2769340,"December 1, 2023",California,Sacramento,"9200 block of Tuolumne Dr",0,2,0,0,1,N/A
2768279,"December 1, 2023",California,"Palm Springs","N Hermosa Dr and E Racquet Club Dr",0,1,0,0,1,N/A
2771767,"December 1, 2023",Alaska,Anchorage,"410 E 56th Ave",0,0,0,0,1,N/A
2768681,"December 1, 2023",Maine,Sanford,"880 Main St",0,0,0,1,1,N/A
2768399,"December 1, 2023",Indiana,Evansville,"100 block of Harper Ave",0,1,0,0,1,N/A
2768793,"December 1, 2023",Oregon,Portland,"SE 148th Ave and SE Taggart St",1,0,0,0,1,N/A
2767945,"November 30, 2023",Tennessee,Memphis,"2174 Westchester Dr",0,1,0,0,1,N/A
2771265,"November 30, 2023",California,"South Gate","San Jose Ave",1,0,0,0,1,N/A
2817682,"November 30, 2023",Colorado,Denver,"800 block of N Gaylord St",1,0,0,0,1,N/A
2768570,"November 30, 2023","New Mexico",Albuquerque,"Central Ave and Louisiana Blvd SE",0,2,0,0,1,N/A
2812209,"November 30, 2023",Texas,Beaumont,"1500 block of Hale St",0,1,0,0,1,N/A
2767923,"November 30, 2023","North Carolina","Winston Salem (Winston-salem)","1600 block of Patterson Ave",0,1,0,0,1,N/A
2768324,"November 30, 2023",Georgia,Tifton,"Ferry Lake Rd and Bill St",1,2,0,0,1,N/A
2767627,"November 30, 2023",Michigan,"Manitou Beach","15000 block of Rome Rd",1,0,0,0,1,N/A
2768035,"November 30, 2023",Georgia,Albany,"2611 Gillionville Rd",2,0,0,1,3,N/A
2767680,"November 30, 2023",Maryland,"Oxon Hill","6000 block of Oxon Hill Rd",1,0,0,0,1,N/A
2768445,"November 30, 2023",Alabama,Greenville,"100 Tiger Dr",0,0,0,0,1,N/A
2768244,"November 30, 2023",Texas,Temple,"217 N Main St",1,0,0,0,2,N/A
2768165,"November 30, 2023",Florida,"Orange Park","3200 block of Woodglen Dr",0,1,0,0,1,N/A
2770343,"November 30, 2023",Idaho,Victor,"4600 Skyline Loop",1,0,0,0,1,N/A
2771285,"November 30, 2023",Missouri,Kennett,"911 Independence Ave",0,1,0,0,2,N/A
2768087,"November 30, 2023",Washington,Vancouver,"11716 NE 49th St",0,1,0,0,1,N/A
2768363,"November 30, 2023",Georgia,Atlanta,"Auburn Ave NE and Peachtree St NW",0,1,0,0,1,N/A
2768344,"November 30, 2023",Georgia,Riverdale,"7490 Old National Hwy",1,0,0,0,1,N/A
2767543,"November 30, 2023","North Carolina",Asheville,"Cherry Tree Dr",1,0,0,0,1,N/A
2768304,"November 30, 2023","South Carolina",Bennettsville,"Jennings St",0,1,0,0,1,N/A
2768187,"November 30, 2023",Missouri,Vandalia,"Co Rd 556",1,0,0,0,1,N/A
2768707,"November 30, 2023",Louisiana,"Baton Rouge","Thomas H Delpit Dr and Louise St",1,0,0,0,1,N/A
2768756,"November 30, 2023",Mississippi,"Port Gibson","159 Old Hwy 18",0,0,0,0,1,N/A
2789252,"November 30, 2023",Colorado,"Commerce City","7300 block of Oneida Dr",1,0,0,0,1,N/A
2768190,"November 30, 2023",Missouri,"Kansas City","11700 block of Troost Ave",1,0,0,0,1,N/A
2768720,"November 30, 2023",Arkansas,Charleston,"100 block of Church St",1,0,0,0,1,N/A
2767591,"November 30, 2023",Florida,"Lake Worth (Lake Worth Beach)","916 S E St",1,0,0,0,1,N/A
2768405,"November 30, 2023",Alabama,Opelika,"Lee County Rd 390",1,0,0,0,1,N/A
